preco,condominio,tamanho_m2,quartos,banheiros,vagas,bairro
3650000,2400,400.0,5.0,6.0,4.0,barra da tijuca
230000,100,110.0,3.0,2.0,1.0,del castilho
13500000,4160,270.0,4.0,4.0,2.0,leblon
980000,1475,104.0,3.0,2.0,2.0,barra da tijuca
600000,820,90.0,3.0,2.0,1.0,freguesia
699000,705,59.0,1.0,1.0,1.0,copacabana
969000,1330,107.0,3.0,2.0,1.0,copacabana
1500000,1642,88.0,2.0,2.0,2.0,copacabana
1250000,850,167.0,4.0,4.0,2.0,tijuca
3000000,1335,114.0,3.0,3.0,1.0,leblon
1755000,2500,152.0,3.0,3.0,2.0,são conrado
450000,838,107.0,3.0,3.0,1.0,praça seca
3450000,2000,155.0,3.0,4.0,1.0,leblon
955000,1088,93.0,3.0,3.0,1.0,tijuca
13200000,5498,362.0,4.0,5.0,2.0,leblon
2100000,1600,113.0,3.0,4.0,1.0,leblon
330000,817,70.0,3.0,2.0,1.0,engenho de dentro
249000,740,56.0,2.0,1.0,1.0,riachuelo
960000,788,84.0,2.0,2.0,1.0,botafogo
630000,404,50.0,1.0,1.0,1.0,leme
680000,165,365.0,5.0,5.0,3.0,campo grande
356000,0,57.0,2.0,1.0,1.0,riachuelo
3140000,2500,180.0,3.0,4.0,2.0,copacabana
2700000,2200,120.0,3.0,4.0,2.0,ipanema
680000,800,89.0,2.0,2.0,1.0,recreio dos bandeirantes
300000,500,50.0,1.0,1.0,1.0,pechincha
1690000,1700,190.0,3.0,3.0,1.0,copacabana
499900,900,78.0,3.0,2.0,1.0,grajaú
750000,855,61.0,2.0,2.0,1.0,copacabana
2680000,2400,134.0,3.0,3.0,3.0,leblon
539000,900,76.0,2.0,3.0,1.0,grajaú
1480000,950,180.0,4.0,5.0,3.0,recreio dos bandeirantes
1300000,1500,80.0,2.0,2.0,4.0,copacabana
2650000,2000,191.0,4.0,3.0,1.0,copacabana
3850000,3980,284.0,4.0,6.0,4.0,barra da tijuca
2190000,1100,116.0,2.0,3.0,1.0,leblon
1400000,800,101.0,2.0,2.0,1.0,botafogo
160000,260,45.0,2.0,1.0,1.0,campo grande
550000,400,81.0,3.0,3.0,1.0,vila valqueire
3900000,2500,220.0,4.0,4.0,2.0,leblon
240000,390,50.0,2.0,1.0,1.0,rocha miranda
1265000,1644,107.0,2.0,2.0,1.0,barra da tijuca
500000,300,120.0,3.0,2.0,1.0,tijuca
990000,800,85.0,3.0,3.0,1.0,freguesia
1400000,1253,218.0,4.0,6.0,3.0,recreio dos bandeirantes
16000000,0,322.0,3.0,5.0,2.0,leblon
1990000,2600,201.0,3.0,3.0,1.0,copacabana
318000,295,70.0,3.0,2.0,2.0,irajá
780000,1100,122.0,3.0,3.0,2.0,vila valqueire
4900000,2200,160.0,4.0,5.0,2.0,leblon
870000,1800,109.0,3.0,2.0,1.0,copacabana
1580000,1900,164.0,3.0,3.0,2.0,barra da tijuca
1750000,1925,167.0,3.0,4.0,3.0,barra da tijuca
440000,330,106.0,2.0,3.0,1.0,pechincha
4250000,3500,225.0,4.0,3.0,2.0,lagoa
260000,0,51.0,2.0,1.0,2.0,praça seca
1250000,1750,116.0,3.0,3.0,1.0,gávea
270000,0,50.0,1.0,1.0,1.0,barra da tijuca
250000,0,64.0,1.0,1.0,1.0,ramos
690000,950,101.0,3.0,3.0,1.0,maracanã
95000,70,56.0,2.0,1.0,1.0,marechal hermes
815000,0,100.0,2.0,2.0,1.0,bento ribeiro
760000,1200,83.0,1.0,2.0,1.0,recreio dos bandeirantes
950000,1750,115.0,3.0,2.0,1.0,copacabana
2500000,1450,129.0,2.0,3.0,1.0,flamengo
1189000,1100,200.0,4.0,5.0,3.0,recreio dos bandeirantes
1559000,2283,156.0,3.0,5.0,2.0,barra da tijuca
1700000,2600,134.0,3.0,2.0,1.0,leblon
1650000,2300,171.0,3.0,4.0,3.0,barra da tijuca
2850000,2700,281.0,3.0,3.0,1.0,copacabana
5600000,1750,872.0,4.0,6.0,4.0,barra da tijuca
230000,305,64.0,2.0,1.0,1.0,jardim sulacap
1200000,1600,256.0,3.0,3.0,1.0,tijuca
399000,0,130.0,3.0,2.0,2.0,catumbi
1730000,2670,90.0,2.0,2.0,2.0,barra da tijuca
495000,670,78.0,3.0,2.0,1.0,tijuca
172000,190,52.0,2.0,1.0,1.0,ramos
390000,900,75.0,2.0,2.0,1.0,méier
660000,0,200.0,5.0,3.0,1.0,méier
1100000,1700,140.0,4.0,4.0,1.0,tijuca
439000,760,69.0,2.0,1.0,1.0,recreio dos bandeirantes
340000,540,58.0,2.0,2.0,1.0,pechincha
3200000,2800,264.0,3.0,4.0,2.0,copacabana
750000,0,100.0,3.0,2.0,1.0,méier
690000,1100,68.0,1.0,2.0,1.0,barra da tijuca
1590000,1200,300.0,4.0,4.0,2.0,recreio dos bandeirantes
2100000,958,303.0,3.0,6.0,3.0,recreio dos bandeirantes
1100000,1150,100.0,3.0,2.0,1.0,copacabana
230000,0,80.0,2.0,3.0,1.0,inhoaíba
900000,750,70.0,2.0,2.0,2.0,copacabana
1100000,400,261.0,4.0,4.0,3.0,vargem grande
1415000,1500,250.0,4.0,6.0,4.0,vargem grande
2150000,1858,124.0,3.0,2.0,1.0,lagoa
800000,1200,129.0,3.0,3.0,2.0,freguesia
1200000,1200,172.0,3.0,3.0,2.0,recreio dos bandeirantes
950000,200,250.0,4.0,5.0,1.0,vargem grande
200000,260,44.0,2.0,1.0,1.0,tomás coelho
360000,350,70.0,3.0,2.0,1.0,freguesia
350000,900,90.0,2.0,2.0,1.0,pechincha
2790000,1700,271.0,3.0,3.0,4.0,botafogo
7799763,0,444.0,4.0,6.0,2.0,leblon
820000,865,81.0,3.0,3.0,1.0,tijuca
500000,715,66.0,3.0,2.0,1.0,andaraí
360000,0,180.0,4.0,3.0,1.0,vargem grande
2700000,3000,148.0,4.0,4.0,3.0,botafogo
160000,0,109.0,2.0,2.0,1.0,guaratiba
370000,1100,90.0,3.0,2.0,1.0,tanque
275000,500,75.0,2.0,2.0,1.0,ramos
1200000,720,80.0,2.0,2.0,1.0,são conrado
648900,0,290.0,4.0,4.0,3.0,bangu
330000,637,97.0,2.0,2.0,1.0,andaraí
2050000,1500,127.0,3.0,3.0,2.0,barra da tijuca
750000,850,140.0,3.0,2.0,1.0,tijuca
205000,227,55.0,1.0,1.0,1.0,freguesia
627000,650,60.0,2.0,2.0,1.0,copacabana
834000,977,135.0,3.0,4.0,2.0,maracanã
509000,950,79.0,3.0,2.0,1.0,recreio dos bandeirantes
599000,1300,72.0,2.0,2.0,1.0,tijuca
1350000,1120,240.0,4.0,4.0,4.0,recreio dos bandeirantes
2950000,3600,240.0,4.0,3.0,1.0,lagoa
700000,1160,76.0,2.0,2.0,1.0,vila isabel
1100000,1980,110.0,3.0,3.0,2.0,laranjeiras
429000,440,65.0,3.0,2.0,1.0,jardim guanabara
230000,390,48.0,2.0,1.0,1.0,rocha miranda
700000,800,150.0,3.0,2.0,2.0,santa cruz
260000,690,75.0,3.0,2.0,1.0,méier
450000,0,120.0,3.0,4.0,1.0,curicica
200000,800,60.0,2.0,2.0,1.0,engenho novo
530000,550,85.0,3.0,1.0,2.0,engenho de dentro
460000,280,120.0,3.0,3.0,1.0,vargem grande
1100000,0,400.0,3.0,5.0,4.0,pechincha
1700000,540,490.0,4.0,4.0,3.0,freguesia
180000,300,52.0,2.0,1.0,1.0,campo grande
1750000,0,163.0,4.0,2.0,1.0,laranjeiras
850000,1900,169.0,4.0,4.0,2.0,freguesia
580000,650,66.0,2.0,2.0,2.0,rio comprido
1450000,1200,300.0,5.0,5.0,2.0,recreio dos bandeirantes
990000,0,120.0,3.0,3.0,1.0,tijuca
2100000,0,160.0,3.0,3.0,2.0,são conrado
900000,930,84.0,3.0,3.0,1.0,copacabana
299000,510,68.0,2.0,2.0,2.0,praça da bandeira
1050000,1300,100.0,2.0,3.0,1.0,barra da tijuca
345000,710,51.0,2.0,1.0,1.0,jacarepaguá
850000,1050,96.0,3.0,2.0,1.0,tijuca
1300000,0,288.0,4.0,4.0,2.0,andaraí
425000,500,80.0,2.0,3.0,1.0,taquara
3900000,0,607.0,5.0,5.0,2.0,jardim botânico
499000,750,126.0,2.0,3.0,2.0,pechincha
1620000,850,86.0,3.0,2.0,1.0,flamengo
420000,790,79.0,2.0,3.0,1.0,tijuca
870000,0,550.0,5.0,3.0,2.0,guaratiba
1699000,2800,150.0,3.0,4.0,2.0,laranjeiras
289000,0,102.0,3.0,2.0,1.0,praça seca
850000,1200,115.0,3.0,2.0,1.0,tijuca
1590000,0,309.0,5.0,5.0,4.0,méier
1600000,800,190.0,3.0,4.0,2.0,tijuca
315000,500,60.0,3.0,2.0,1.0,taquara
950000,1670,140.0,4.0,2.0,1.0,tijuca
270000,700,56.0,2.0,1.0,1.0,pechincha
590000,0,69.0,2.0,3.0,1.0,vila isabel
2450000,1100,380.0,5.0,6.0,3.0,recreio dos bandeirantes
515500,0,70.0,3.0,1.0,1.0,todos os santos
400000,543,53.0,2.0,2.0,1.0,cidade nova
800000,750,85.0,2.0,2.0,2.0,tijuca
1080000,930,70.0,2.0,2.0,1.0,humaitá
280000,700,65.0,2.0,1.0,1.0,freguesia
379900,0,66.0,2.0,2.0,1.0,cachambi
450000,0,130.0,4.0,2.0,2.0,lins de vasconcelos
750000,0,170.0,3.0,3.0,2.0,pechincha
995000,1150,115.0,3.0,3.0,1.0,tijuca
460000,600,68.0,2.0,1.0,1.0,grajaú
595000,0,135.0,2.0,2.0,2.0,pechincha
339900,0,42.0,1.0,1.0,1.0,cachambi
650000,990,154.0,4.0,2.0,2.0,tijuca
395000,0,175.0,4.0,2.0,2.0,vargem grande
1630000,1300,91.0,2.0,2.0,1.0,leblon
720000,900,86.0,3.0,2.0,2.0,rio comprido
685000,998,124.0,3.0,3.0,2.0,pechincha
460000,1300,68.0,1.0,2.0,1.0,recreio dos bandeirantes
779000,1250,85.0,2.0,3.0,1.0,barra da tijuca
1250000,310,250.0,4.0,3.0,4.0,freguesia
450000,400,110.0,2.0,3.0,2.0,sampaio
1990000,1055,160.0,3.0,4.0,2.0,barra da tijuca
850000,350,255.0,4.0,5.0,2.0,freguesia
4800000,4000,307.0,5.0,5.0,4.0,barra da tijuca
590000,770,83.0,2.0,2.0,1.0,vila isabel
483000,400,156.0,3.0,4.0,1.0,taquara
245000,390,80.0,3.0,2.0,1.0,vista alegre
520000,820,167.0,2.0,3.0,1.0,todos os santos
890000,1050,115.0,3.0,2.0,1.0,botafogo
2499000,2560,318.0,3.0,5.0,3.0,barra da tijuca
550000,3400,50.0,1.0,1.0,1.0,barra da tijuca
240000,0,73.0,2.0,2.0,1.0,engenho de dentro
1490000,1400,120.0,3.0,4.0,1.0,botafogo
1600000,5630,99.0,2.0,3.0,1.0,barra da tijuca
288000,500,61.0,3.0,1.0,1.0,freguesia
2490000,2200,19.0,4.0,5.0,3.0,barra da tijuca
3150000,2040,240.0,3.0,2.0,1.0,leblon
275000,455,86.0,3.0,2.0,1.0,vaz lobo
640000,272,299.0,3.0,4.0,3.0,bangu
400000,800,170.0,3.0,2.0,2.0,itanhangá
2600000,1300,303.0,4.0,5.0,4.0,jardim guanabara
380000,0,147.0,5.0,3.0,2.0,engenho novo
1200000,770,90.0,2.0,3.0,1.0,barra da tijuca
400000,500,60.0,2.0,2.0,1.0,jacarepaguá
450000,600,118.0,3.0,4.0,1.0,recreio dos bandeirantes
575000,1800,53.0,1.0,1.0,1.0,copacabana
1980000,1000,264.0,3.0,5.0,3.0,recreio dos bandeirantes
1000000,1078,44.0,1.0,1.0,1.0,botafogo
1290000,950,250.0,4.0,4.0,2.0,itanhangá
199000,600,55.0,2.0,1.0,1.0,todos os santos
468000,300,230.0,3.0,4.0,1.0,cachambi
430000,490,57.0,2.0,2.0,1.0,cidade nova
398000,540,58.0,2.0,2.0,1.0,vista alegre
470000,740,88.0,2.0,2.0,1.0,tijuca
1300000,210,260.0,3.0,6.0,1.0,freguesia
1261000,700,71.0,2.0,2.0,1.0,leme
220000,490,49.0,2.0,2.0,1.0,méier
265000,500,64.0,2.0,2.0,1.0,vila isabel
695000,100,216.0,4.0,3.0,2.0,vargem grande
460000,900,123.0,2.0,3.0,1.0,pechincha
340000,550,74.0,2.0,2.0,2.0,praça seca
660000,959,112.0,3.0,3.0,2.0,vila isabel
1350000,2300,150.0,4.0,4.0,2.0,barra da tijuca
670000,0,990.0,3.0,2.0,4.0,pedra de guaratiba
2400000,1980,200.0,3.0,5.0,2.0,tijuca
149000,425,59.0,2.0,1.0,1.0,praça seca
316000,0,56.0,2.0,2.0,1.0,freguesia
1150000,1280,140.0,3.0,3.0,2.0,barra da tijuca
500000,780,117.0,3.0,3.0,2.0,campo grande
2400000,2300,250.0,4.0,3.0,2.0,copacabana
2200000,700,339.0,4.0,4.0,2.0,pechincha
650000,1600,180.0,4.0,5.0,3.0,pechincha
1300000,1329,200.0,3.0,4.0,2.0,recreio dos bandeirantes
650000,809,65.0,2.0,1.0,1.0,copacabana
1160000,50,320.0,4.0,3.0,3.0,anil
250000,490,60.0,2.0,1.0,1.0,piedade
1650000,1796,128.0,3.0,2.0,2.0,botafogo
1700000,900,255.0,4.0,4.0,3.0,recreio dos bandeirantes
1740000,2200,107.0,4.0,3.0,2.0,botafogo
200000,450,65.0,2.0,2.0,1.0,taquara
785000,940,128.0,3.0,3.0,1.0,tijuca
1300000,1700,140.0,4.0,3.0,2.0,tijuca
390000,572,50.0,2.0,1.0,1.0,centro
750000,711,85.0,2.0,3.0,1.0,maracanã
390000,800,91.0,2.0,2.0,1.0,riachuelo
320000,550,60.0,2.0,2.0,1.0,pechincha
139000,0,22.0,1.0,1.0,1.0,barra da tijuca
1000000,930,86.0,2.0,3.0,2.0,tijuca
1650000,2750,133.0,3.0,3.0,2.0,barra da tijuca
249000,461,71.0,2.0,2.0,1.0,jacarepaguá
260000,550,51.0,2.0,1.0,1.0,taquara
979000,1000,110.0,2.0,2.0,1.0,freguesia
649000,950,160.0,2.0,3.0,2.0,cachambi
1790000,1900,171.0,3.0,5.0,3.0,barra da tijuca
574000,546,120.0,2.0,3.0,1.0,tijuca
600000,0,65.0,2.0,2.0,1.0,barra da tijuca
498000,80,92.0,3.0,2.0,2.0,tanque
850000,1033,111.0,3.0,2.0,1.0,tijuca
850000,460,164.0,4.0,3.0,2.0,freguesia
4800000,1100,410.0,4.0,4.0,4.0,barra da tijuca
750000,800,90.0,3.0,3.0,2.0,tijuca
1180000,1953,145.0,3.0,2.0,2.0,barra da tijuca
760000,1300,124.0,3.0,3.0,1.0,recreio dos bandeirantes
850000,365,251.0,3.0,3.0,2.0,cachambi
180000,0,50.0,2.0,2.0,2.0,guaratiba
600000,700,60.0,1.0,2.0,1.0,glória
1300000,750,177.0,3.0,3.0,2.0,recreio dos bandeirantes
1980000,850,120.0,3.0,2.0,1.0,copacabana
480000,950,130.0,3.0,3.0,2.0,tijuca
980000,940,92.0,3.0,2.0,1.0,copacabana
5500000,0,500.0,5.0,5.0,4.0,são conrado
1190000,1500,92.0,3.0,1.0,1.0,laranjeiras
340000,0,110.0,3.0,3.0,1.0,jardim sulacap
420900,0,70.0,3.0,1.0,1.0,anil
470000,500,68.0,2.0,2.0,1.0,centro
1850000,1900,420.0,4.0,5.0,4.0,freguesia
1275000,993,79.0,2.0,2.0,1.0,jardim botânico
1270000,2050,125.0,2.0,4.0,2.0,barra da tijuca
2000000,350,280.0,5.0,6.0,2.0,freguesia
705000,2900,52.0,1.0,1.0,1.0,barra da tijuca
490000,0,82.0,3.0,3.0,1.0,jacarepaguá
850000,927,79.0,2.0,3.0,1.0,flamengo
450000,660,56.0,1.0,1.0,1.0,tijuca
2200000,2500,200.0,3.0,4.0,1.0,flamengo
169000,267,67.0,2.0,1.0,1.0,guaratiba
1230000,832,129.0,4.0,3.0,3.0,recreio dos bandeirantes
4500000,2200,140.0,4.0,3.0,1.0,leblon
2000000,2000,220.0,4.0,5.0,3.0,recreio dos bandeirantes
1880000,1400,200.0,3.0,3.0,3.0,copacabana
1300000,900,136.0,4.0,3.0,2.0,recreio dos bandeirantes
560000,1080,78.0,2.0,1.0,1.0,recreio dos bandeirantes
350000,584,61.0,2.0,2.0,1.0,vargem grande
2000000,1145,225.0,3.0,5.0,3.0,recreio dos bandeirantes
585000,530,160.0,3.0,3.0,2.0,cachambi
545000,800,70.0,2.0,2.0,1.0,laranjeiras
1420000,800,180.0,4.0,4.0,2.0,barra da tijuca
1020000,1180,85.0,3.0,3.0,1.0,humaitá
549000,1080,85.0,2.0,2.0,1.0,botafogo
15000,1,10.0,1.0,1.0,1.0,jacarepaguá
1149000,2550,124.0,3.0,2.0,2.0,barra da tijuca
990000,970,95.0,2.0,2.0,2.0,barra da tijuca
10000,1150,166.0,4.0,4.0,2.0,recreio dos bandeirantes
295000,400,60.0,2.0,1.0,1.0,maracanã
280000,380,65.0,3.0,1.0,1.0,portuguesa
1225000,1650,100.0,2.0,3.0,1.0,barra da tijuca
760000,1336,106.0,3.0,2.0,1.0,tijuca
680000,1670,362.0,5.0,5.0,4.0,itanhangá
345000,200,75.0,3.0,2.0,1.0,méier
11000000,6000,509.0,4.0,5.0,2.0,leblon
1600000,1388,111.0,3.0,3.0,1.0,jardim botânico
360000,900,71.0,2.0,2.0,1.0,méier
600000,0,230.0,4.0,5.0,3.0,guaratiba
1489000,1400,120.0,3.0,4.0,1.0,botafogo
510000,0,100.0,2.0,2.0,2.0,vila valqueire
2990000,3000,263.0,3.0,4.0,3.0,barra da tijuca
220000,380,52.0,2.0,1.0,1.0,freguesia
610000,1092,70.0,2.0,2.0,1.0,laranjeiras
970000,960,70.0,2.0,2.0,1.0,botafogo
990000,900,156.0,3.0,3.0,2.0,jardim guanabara
4000000,1950,240.0,4.0,4.0,4.0,são conrado
800000,1350,78.0,2.0,2.0,2.0,barra da tijuca
799000,350,400.0,4.0,3.0,3.0,campo grande
15000,1100,280.0,4.0,5.0,4.0,recreio dos bandeirantes
716000,926,51.0,2.0,2.0,1.0,botafogo
700000,0,240.0,3.0,3.0,3.0,santa cruz
630000,1050,117.0,3.0,2.0,2.0,recreio dos bandeirantes
300000,700,57.0,1.0,2.0,1.0,tijuca
2100000,2500,270.0,4.0,3.0,1.0,laranjeiras
500000,265,80.0,2.0,1.0,1.0,tijuca
1249000,998,69.0,2.0,2.0,1.0,botafogo
495000,780,72.0,2.0,3.0,1.0,recreio dos bandeirantes
1680000,0,100.0,2.0,2.0,2.0,barra da tijuca
890000,800,65.0,2.0,2.0,2.0,copacabana
1980000,2400,120.0,4.0,3.0,2.0,botafogo
900000,0,117.0,4.0,4.0,2.0,recreio dos bandeirantes
405000,340,65.0,3.0,1.0,1.0,saúde
1900000,1562,138.0,3.0,3.0,1.0,botafogo
1100000,2018,180.0,3.0,4.0,2.0,barra da tijuca
1250000,1700,97.0,2.0,3.0,1.0,barra da tijuca
880000,766,85.0,3.0,2.0,1.0,flamengo
519000,600,70.0,2.0,2.0,1.0,barra da tijuca
1080000,1600,115.0,2.0,3.0,2.0,barra da tijuca
499000,0,222.0,4.0,2.0,3.0,irajá
50000,400,60.0,3.0,2.0,1.0,recreio dos bandeirantes
2300000,1258,108.0,3.0,4.0,1.0,leblon
4500000,4050,430.0,4.0,5.0,1.0,flamengo
9000,4000,240.0,4.0,2.0,2.0,barra da tijuca
330000,400,95.0,2.0,2.0,1.0,recreio dos bandeirantes
90000,1,12.0,1.0,1.0,1.0,centro
2490000,900,115.0,3.0,3.0,1.0,ipanema
1890000,450,145.0,4.0,2.0,2.0,botafogo
295000,650,60.0,2.0,2.0,1.0,campo grande
1380000,1,93.0,2.0,2.0,1.0,flamengo
950000,305,227.0,5.0,4.0,3.0,andaraí
1090000,1500,147.0,3.0,4.0,2.0,barra da tijuca
1900000,1800,80.0,1.0,1.0,1.0,barra da tijuca
615000,1467,86.0,3.0,3.0,1.0,barra da tijuca
460000,750,60.0,2.0,2.0,1.0,tijuca
1475000,960,183.0,3.0,3.0,2.0,barra da tijuca
483070,0,156.0,3.0,3.0,1.0,taquara
860000,600,165.0,4.0,2.0,2.0,vargem pequena
1100000,1100,160.0,4.0,6.0,2.0,recreio dos bandeirantes
3100000,2000,340.0,4.0,3.0,1.0,copacabana
280000,350,42.0,2.0,1.0,1.0,recreio dos bandeirantes
7000,730,344.0,4.0,5.0,2.0,cosme velho
35100,995,950.0,5.0,5.0,4.0,barra da tijuca
549000,0,78.0,3.0,2.0,1.0,maracanã
980000,1175,74.0,2.0,2.0,1.0,barra da tijuca
650000,730,91.0,3.0,2.0,1.0,maracanã
949900,1554,142.0,4.0,2.0,2.0,barra da tijuca
2650000,750,276.0,3.0,5.0,2.0,barra da tijuca
350000,275,100.0,3.0,3.0,1.0,recreio dos bandeirantes
960000,1559,174.0,3.0,5.0,2.0,recreio dos bandeirantes
1450000,590,309.0,4.0,2.0,3.0,anil
470000,0,75.0,3.0,2.0,1.0,anil
3200000,1840,178.0,3.0,4.0,1.0,leblon
550000,1142,40.0,1.0,1.0,1.0,botafogo
950000,906,69.0,2.0,2.0,1.0,copacabana
485000,150,236.0,3.0,4.0,4.0,vargem grande
1490000,1560,109.0,2.0,3.0,1.0,ipanema
550000,0,75.0,2.0,3.0,1.0,recreio dos bandeirantes
1806000,1,138.0,3.0,4.0,2.0,recreio dos bandeirantes
680000,800,65.0,2.0,2.0,1.0,barra da tijuca
430000,690,75.0,2.0,2.0,1.0,tijuca
620000,1200,64.0,2.0,2.0,1.0,barra da tijuca
610000,116,163.0,4.0,4.0,1.0,freguesia
4290000,2100,282.0,4.0,4.0,2.0,ipanema
2100000,1680,118.0,3.0,2.0,2.0,gávea
2390000,2400,220.0,4.0,5.0,3.0,barra da tijuca
450000,489,50.0,2.0,1.0,1.0,tijuca
4500000,0,410.0,4.0,4.0,2.0,gávea
1500000,1850,130.0,4.0,4.0,2.0,barra da tijuca
2050000,1643,105.0,2.0,1.0,1.0,leblon
800000,1447,94.0,3.0,3.0,1.0,flamengo
320000,0,140.0,3.0,2.0,2.0,rio comprido
17500000,9200,470.0,4.0,6.0,4.0,ipanema
2500,750,89.0,2.0,3.0,2.0,recreio dos bandeirantes
235000,390,55.0,2.0,1.0,1.0,jacarepaguá
950000,350,250.0,4.0,4.0,2.0,vila valqueire
790000,800,85.0,3.0,2.0,1.0,copacabana
4000000,1200,400.0,4.0,5.0,2.0,recreio dos bandeirantes
389000,550,57.0,2.0,2.0,1.0,méier
770000,1100,79.0,2.0,3.0,1.0,barra da tijuca
695000,924,109.0,3.0,3.0,2.0,recreio dos bandeirantes
1490000,2990,143.0,3.0,3.0,2.0,barra da tijuca
1300,937,82.0,3.0,2.0,1.0,méier
245000,400,70.0,3.0,2.0,1.0,santo cristo
2400000,2308,221.0,4.0,4.0,3.0,são conrado
700000,1100,97.0,3.0,3.0,1.0,barra da tijuca
15000,0,300.0,4.0,5.0,2.0,joá
849000,1150,115.0,3.0,2.0,1.0,barra da tijuca
680000,860,85.0,2.0,2.0,1.0,botafogo
1200000,1018,82.0,3.0,3.0,1.0,copacabana
1450000,1480,140.0,3.0,1.0,1.0,laranjeiras
558000,950,76.0,3.0,2.0,3.0,recreio dos bandeirantes
250000,0,30.0,1.0,1.0,1.0,tijuca
2495000,1600,238.0,4.0,6.0,3.0,vargem grande
250000,460,48.0,2.0,2.0,1.0,cascadura
670000,741,74.0,2.0,2.0,1.0,copacabana
698000,2700,110.0,3.0,3.0,2.0,recreio dos bandeirantes
689000,1100,68.0,1.0,2.0,1.0,barra da tijuca
690000,150,139.0,4.0,3.0,1.0,méier
2900000,3000,260.0,4.0,4.0,3.0,barra da tijuca
570000,2150,60.0,2.0,2.0,1.0,flamengo
365000,1200,81.0,2.0,2.0,1.0,barra da tijuca
460000,385,220.0,3.0,4.0,1.0,vargem pequena
250000,0,400.0,4.0,5.0,3.0,sepetiba
4800000,2600,523.0,4.0,4.0,2.0,flamengo
562000,620,66.0,3.0,2.0,1.0,cachambi
870000,790,105.0,2.0,4.0,1.0,flamengo
250000,150,60.0,2.0,1.0,1.0,barra da tijuca
2000,900,143.0,4.0,4.0,2.0,vila valqueire
5100000,3300,253.0,4.0,4.0,1.0,lagoa
1750000,1500,109.0,3.0,3.0,1.0,botafogo
470000,580,92.0,3.0,3.0,1.0,campo grande
980000,1612,147.0,4.0,4.0,2.0,barra da tijuca
4950000,1500,405.0,5.0,6.0,2.0,barra da tijuca
1650000,2135,225.0,4.0,4.0,1.0,laranjeiras
440000,704,59.0,2.0,2.0,1.0,tijuca
280000,580,58.0,2.0,2.0,1.0,pechincha
1229000,1463,130.0,3.0,3.0,2.0,barra da tijuca
295000,280,73.0,2.0,1.0,1.0,olaria
730000,850,85.0,2.0,2.0,1.0,copacabana
5650000,2700,197.0,4.0,5.0,3.0,leblon
550000,640,89.0,2.0,2.0,1.0,recreio dos bandeirantes
2350000,1500,175.0,4.0,3.0,1.0,jardim botânico
1100000,1072,99.0,3.0,3.0,2.0,tijuca
839000,640,74.0,2.0,3.0,1.0,copacabana
270000,300,43.0,2.0,2.0,1.0,recreio dos bandeirantes
300000,554,70.0,2.0,2.0,1.0,olaria
749000,1000,105.0,3.0,2.0,2.0,recreio dos bandeirantes
361000,0,53.0,2.0,2.0,1.0,cordovil
2590000,3100,190.0,4.0,3.0,2.0,ipanema
699900,1909,158.0,2.0,2.0,2.0,barra da tijuca
466000,400,60.0,3.0,2.0,1.0,recreio dos bandeirantes
2500000,2300,165.0,3.0,4.0,1.0,botafogo
600000,800,60.0,2.0,1.0,1.0,centro
700000,1200,62.0,2.0,2.0,1.0,barra da tijuca
1500000,250,108.0,3.0,3.0,2.0,barra da tijuca
1990000,1200,110.0,3.0,2.0,2.0,jardim botânico
690000,953,90.0,3.0,3.0,2.0,recreio dos bandeirantes
8500,3200,210.0,3.0,3.0,2.0,ipanema
1679000,1840,160.0,3.0,4.0,2.0,barra da tijuca
900000,1400,110.0,3.0,3.0,2.0,maracanã
498000,700,61.0,1.0,2.0,1.0,catete
2500000,1800,197.0,3.0,4.0,2.0,jardim botânico
690000,800,251.0,3.0,3.0,1.0,tijuca
150000,961,90.0,1.0,2.0,1.0,jacarepaguá
2100000,2150,165.0,4.0,4.0,3.0,barra da tijuca
1025000,1265,80.0,3.0,2.0,1.0,jardim botânico
1690000,3000,300.0,4.0,2.0,2.0,recreio dos bandeirantes
285000,550,51.0,2.0,1.0,1.0,recreio dos bandeirantes
195000,150,58.0,3.0,1.0,2.0,irajá
370000,410,60.0,2.0,2.0,1.0,jardim guanabara
840000,1530,100.0,2.0,3.0,2.0,barra da tijuca
1950000,3213,293.0,4.0,5.0,3.0,tijuca
370000,0,378.0,3.0,1.0,1.0,guadalupe
1250000,1450,180.0,4.0,2.0,2.0,recreio dos bandeirantes
1599000,1280,165.0,3.0,4.0,1.0,copacabana
420000,800,70.0,2.0,2.0,1.0,jacarepaguá
1300000,2100,110.0,3.0,2.0,2.0,humaitá
1200000,1450,102.0,3.0,4.0,2.0,barra da tijuca
340000,600,60.0,2.0,2.0,1.0,pilares
199000,585,50.0,2.0,1.0,1.0,campinho
500000,0,84.0,2.0,2.0,1.0,barra da tijuca
415000,800,65.0,2.0,1.0,1.0,barra da tijuca
1550000,1551,122.0,3.0,2.0,2.0,botafogo
886500,1500,115.0,3.0,3.0,2.0,barra da tijuca
1950000,1950,101.0,3.0,3.0,1.0,leblon
899000,650,182.0,2.0,3.0,2.0,recreio dos bandeirantes
459000,800,90.0,3.0,1.0,2.0,recreio dos bandeirantes
2600000,2400,220.0,3.0,4.0,1.0,copacabana
575000,301,360.0,4.0,4.0,3.0,vargem pequena
1190000,2350,90.0,3.0,2.0,1.0,barra da tijuca
